10 1.24539368359043e-01
100 1.34679990375162e-02
1000 1.35789622352478e-03
10000 1.35901634688906e-04
100000 1.35912615166767e-05
1000000 1.35930261757622e-06
10000000 1.34478672642047e-07
100000000 4.20632475517380e-08
1000000000 2.02355464384851e-07
10000000000 2.15016203064522e-07
